Id,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,Probability,Predicted_class,Risk
294,0.131280805,48,0,0.108642776,12333.0,10,0,1,0,2.0,0.0095942829231497,0,low
295,0.006832644,82,0,0.002056908,2916.0,4,0,0,0,0.0,0.0049699956713888,0,low
296,0.243358555,41,0,0.121696035,1815.0,3,0,0,0,2.0,0.0259557696044298,0,low
297,0.0,63,0,0.084589748,6300.0,12,0,0,0,0.0,0.0106905115254747,0,low
298,0.359217365,56,0,0.605514316,6600.0,12,0,1,0,0.0,0.027778200346593,0,low
299,0.069993637,72,0,1214.0,,7,0,1,0,0.0,0.003784983049283,0,low
300,0.071973808,71,0,0.17888965,2917.0,5,0,0,0,0.0,0.006306852804475,0,low
301,0.466309231,48,1,0.041061192,7500.0,4,0,0,0,2.0,0.0643722416185827,0,low
302,0.029682648,61,0,0.234221262,4166.0,11,0,1,0,0.0,0.0090573549743502,0,low
303,0.186173338,69,0,0.370450364,12500.0,9,0,2,0,0.0,0.0096511123168244,0,low
304,0.105375623,61,0,0.021236073,10500.0,13,0,0,0,0.0,0.007604583541841,0,low
305,0.9999999,41,1,0.640543782,2500.0,2,1,1,0,0.0,0.4415739098266935,1,medium
306,0.006284729,70,1,0.653194263,2300.0,17,0,1,0,0.0,0.0390645047368198,0,low
307,0.027004649,95,0,14.0,,3,0,0,0,0.0,0.003262587553673,0,low
308,0.9999999,22,98,0.0,0.0,0,98,0,98,0.0,0.2839279147878907,1,medium
309,0.969540805,46,2,0.405956752,2450.0,6,0,0,0,3.0,0.258145819619865,1,medium
310,0.028436231,36,0,0.341331734,5000.0,8,0,1,0,0.0,0.0090325239575967,0,low
311,0.763109569,27,1,0.257288292,2160.0,2,2,0,0,0.0,0.3842603848028835,1,medium
312,0.028928627,39,0,0.084468146,10500.0,23,0,1,0,0.0,0.0124432215282479,0,low
313,0.9999999,43,2,0.514240971,10216.0,4,0,4,0,0.0,0.3093599982827602,1,medium
314,0.578236848,52,0,0.16960949,29166.0,13,0,2,0,1.0,0.0429320528292191,0,low
315,0.533066705,33,0,0.094577554,5550.0,2,0,0,0,1.0,0.0344311490995676,0,low
316,0.9999999,40,0,0.671442852,3000.0,3,0,1,0,1.0,0.0881337691190949,0,low
317,0.220881416,46,4,0.157137145,2500.0,10,0,0,1,0.0,0.2249903210426528,1,medium
318,0.042667341,63,0,0.401323955,4833.0,6,0,1,0,1.0,0.0071582640724302,0,low
319,0.014986314,60,0,8375.0,,12,0,2,0,0.0,0.0098346016944265,0,low
320,0.984414671,49,0,0.504740562,5800.0,9,0,1,0,1.0,0.0813817466751559,0,low
321,0.75249501,21,0,11.0,,1,0,0,0,,0.1003766905537386,1,medium
322,0.036814114,51,0,0.582604349,4000.0,8,0,2,0,0.0,0.014298997580865,0,low
323,0.044292743,51,0,0.361773038,6000.0,7,0,1,0,3.0,0.0157536077225953,0,low
324,0.009377361,48,0,0.235357335,5582.0,5,0,2,0,3.0,0.0072507272235095,0,low
325,0.733149559,36,0,957.0,0.0,10,0,0,0,2.0,0.1348069943637414,1,medium
326,0.063021363,72,0,0.398981942,8250.0,12,0,2,0,0.0,0.0096151752689279,0,low
327,0.0,71,0,0.495450455,10000.0,14,0,3,0,0.0,0.0264305886265271,0,low
328,0.069146543,67,0,0.466766617,2000.0,5,0,0,0,0.0,0.0101427430634033,0,low
329,0.067496875,31,0,0.417817226,6083.0,12,0,1,0,0.0,0.0314191672560572,0,low
330,0.013049348,64,0,7.0,,1,0,0,0,,0.0033299742486992,0,low
331,0.01603393,33,0,0.290044494,3595.0,9,0,1,0,0.0,0.0121782739626701,0,low
332,0.045243305,52,0,0.391944008,7000.0,18,0,1,0,2.0,0.0145076995519916,0,low
333,0.002370312,42,0,0.341711809,4614.0,6,0,1,0,2.0,0.0084728403047129,0,low
334,0.561758201,60,0,0.279902512,5333.0,8,0,1,0,0.0,0.0285685310564214,0,low
335,0.210749097,73,1,0.225358423,2231.0,7,0,1,0,0.0,0.0427718342307197,0,low
336,0.550656844,51,0,0.532282025,8750.0,10,0,2,0,2.0,0.0384376591393835,0,low
337,0.086702549,33,0,0.05341331,3500.0,4,0,0,0,0.0,0.010797115898493,0,low
338,0.9999999,54,0,0.0,3326.0,2,0,0,1,0.0,0.1918879848152998,1,medium
339,0.022412853,44,0,4343.0,,24,0,3,0,0.0,0.0224825161911688,0,low
340,0.001999818,32,0,0.070074394,4166.0,3,0,0,0,0.0,0.0059306417032505,0,low
341,0.019960001,66,0,0.21327076,7670.0,5,0,1,0,0.0,0.0051617187751804,0,low
342,0.156882983,57,0,0.008569388,4200.0,4,0,0,0,0.0,0.0109920631996301,0,low
343,0.148683359,46,0,0.399697111,8583.0,8,0,2,0,3.0,0.0158430671516767,0,low
344,0.516859326,54,0,0.07016906,5500.0,7,0,0,0,0.0,0.0403161633591203,0,low
345,0.372862731,75,0,439.0,,6,0,0,0,0.0,0.0244564283626123,0,low
346,0.260367064,63,0,0.287097782,3200.0,20,0,1,0,0.0,0.0301333795348396,0,low
347,0.623240462,35,0,591.0,,3,2,0,0,5.0,0.4158140489336589,1,medium
348,0.0,38,0,0.674038348,8500.0,17,0,8,0,0.0,0.0342861906422937,0,low
349,0.198085475,45,0,0.320949029,7670.0,10,0,2,0,0.0,0.0190525794485367,0,low
350,0.044441358,47,0,2187.0,,7,0,1,0,0.0,0.0075315400268163,0,low
351,0.052996146,79,2,0.358591445,5423.0,16,0,1,0,0.0,0.0620743319672515,0,low
352,0.30282705,44,0,0.249783174,19600.0,12,0,5,0,0.0,0.0242521211694857,0,low
353,0.012453979,70,0,0.110111236,8000.0,5,0,1,0,1.0,0.0036450881953808,0,low
354,0.829486505,49,0,1.134385201,1837.0,11,0,2,0,1.0,0.1438011684330918,1,medium
355,0.020416935,52,0,0.006130168,7666.0,8,0,0,0,2.0,0.0082197255584853,0,low
356,0.020093645,63,0,0.003086039,8100.0,3,0,0,0,1.0,0.0058899276879592,0,low
357,0.978912979,28,2,675.0,,7,1,0,2,0.0,0.7153210734842851,1,high
358,0.030139212,76,0,0.015484515,2001.0,5,0,0,0,0.0,0.0037884551643765,0,low
359,0.8850046,65,0,5589.0,,6,0,2,0,0.0,0.0158602298613636,0,low
360,0.9999999,54,1,0.113884007,2844.0,0,0,0,0,0.0,0.20639488027504,1,medium
361,0.291033485,41,0,2003.0,,10,0,1,0,0.0,0.0198392411662191,0,low
362,0.061433893,40,0,0.304659014,7404.0,3,0,2,0,0.0,0.0092561025005295,0,low
363,0.008727786,59,0,0.150012186,8205.0,7,0,1,0,1.0,0.0039039875577784,0,low
364,0.09229527,40,0,0.349328215,4167.0,9,0,1,0,0.0,0.0157433940206275,0,low
365,0.9999999,21,1,0.0,,0,0,0,0,,0.1363596740482635,1,medium
366,0.571149231,32,1,0.136551286,3148.0,4,0,0,0,0.0,0.0906765766139403,0,low
367,0.379727441,34,0,818.0,0.0,7,0,0,0,2.0,0.0277397999284345,0,low
368,0.812164229,57,0,0.538064226,4452.0,12,0,1,0,0.0,0.0799616343205647,0,low
369,0.149952223,71,0,0.741350446,3583.0,4,0,2,0,0.0,0.0086880075016817,0,low
370,1.239600666,46,0,0.0048,7499.0,2,1,0,0,2.0,0.3924826938299523,1,medium
371,0.0,51,0,0.0,4580.0,4,0,0,0,0.0,0.0068531620608007,0,low
372,0.482468532,41,1,0.367657318,14333.0,15,0,2,0,0.0,0.1224004585612817,1,medium
373,0.0,58,0,0.103392569,3713.0,5,0,0,0,1.0,0.0118746138937411,0,low
374,0.038477719,55,0,0.419938139,4202.0,6,0,2,0,2.0,0.0093520197215517,0,low
375,0.0,54,0,0.229685621,5820.0,4,0,1,0,0.0,0.0137744277859558,0,low
376,0.017196637,86,0,0.076584683,5000.0,3,0,0,0,0.0,0.003106428378027,0,low
377,0.181763647,40,0,0.125408052,3675.0,2,0,0,0,4.0,0.0245206492647389,0,low
378,0.0,61,0,0.1585293,18412.0,8,0,1,0,1.0,0.0075928438861662,0,low
379,0.119052027,52,0,0.131024634,2800.0,2,0,0,0,0.0,0.0145317575837576,0,low
380,0.069850462,52,0,0.50879567,2216.0,12,0,1,0,0.0,0.0258153085171904,0,low
381,0.001145609,45,0,0.250499857,3500.0,5,0,1,0,0.0,0.0053292278500382,0,low
382,0.255032004,66,0,0.303727715,3084.0,17,0,1,0,0.0,0.0235468347870906,0,low
383,0.802081827,70,0,0.266336683,20000.0,12,0,0,0,0.0,0.0266088342627449,0,low
384,0.045797503,57,3,2833.0,,14,0,1,0,0.0,0.1004732936761524,1,medium
385,0.0,71,0,0.307448759,6000.0,7,0,2,0,0.0,0.0077236204673081,0,low
386,0.010512551,66,0,0.14345747,6900.0,8,0,2,0,2.0,0.0041833672736869,0,low
387,0.031498425,64,0,0.170848105,7333.0,4,0,1,0,0.0,0.0052731378905736,0,low
388,0.0,42,0,0.168567411,6400.0,2,0,1,0,2.0,0.0128768269260021,0,low
389,0.267994991,65,0,0.647454453,11745.0,13,0,3,0,0.0,0.0229163655311232,0,low
390,0.180200825,54,0,0.098465766,8733.0,4,0,0,0,0.0,0.024225347820819,0,low
391,0.031704017,72,0,0.091402456,3500.0,4,0,1,0,1.0,0.004930135441472,0,low
392,0.020665978,56,0,0.20319393,11333.0,9,0,1,0,0.0,0.0079202705444812,0,low
393,0.147607449,77,0,0.659811482,3500.0,11,0,2,0,0.0,0.0182503163938553,0,low
394,0.980599647,28,0,0.473777778,1124.0,7,0,0,0,0.0,0.1258379493442308,1,medium
395,0.011647331,91,0,0.660506329,3949.0,6,0,2,0,0.0,0.0053085698895953,0,low
396,0.020452686,74,0,0.197034994,5800.0,6,0,1,0,1.0,0.0044829109483659,0,low
397,1.057836532,68,0,0.604381202,5340.0,7,0,1,0,0.0,0.0355300985976716,0,low
398,0.996829526,47,0,1.056864946,2672.0,9,0,2,0,0.0,0.153905015695661,1,medium
399,0.055280919,72,0,3.5505816,2836.0,5,0,0,0,0.0,0.0115329718987637,0,low
400,0.386538409,41,0,0.319736394,8800.0,4,0,1,0,1.0,0.0228714681069712,0,low
401,0.027306542,71,0,0.335373771,10781.0,12,0,2,0,1.0,0.0116511603524885,0,low
402,0.038602457,65,0,0.003666422,15000.0,4,0,0,0,0.0,0.004296186880504,0,low
403,0.127927092,50,0,0.246795151,11466.0,16,0,3,0,0.0,0.0123411405678073,0,low
404,0.013504042,71,0,1524.0,,5,0,1,0,0.0,0.0028950349149737,0,low
405,1.103039211,58,2,0.32835038,7625.0,13,5,1,7,1.0,0.6335900886549602,1,high
406,0.9999999,52,0,0.436839176,14375.0,4,3,1,2,2.0,0.6331853532340472,1,high
407,0.190535997,52,0,0.325482179,11250.0,20,0,2,0,0.0,0.0288265909745115,0,low
408,0.03136513,58,1,0.497475059,8118.0,20,0,6,0,0.0,0.0381379709607007,0,low
409,0.113747253,35,0,0.429163619,4100.0,9,0,1,0,1.0,0.0266756787794888,0,low
410,0.29763721,42,0,0.249457205,8750.0,6,0,1,0,3.0,0.0178882155962089,0,low
411,0.252812924,41,0,0.535558464,4583.0,7,0,2,0,2.0,0.0252202103728588,0,low
412,0.490516983,63,0,2.697795071,1541.0,10,0,2,0,0.0,0.0564642666492213,0,low
413,0.9999999,41,0,0.158650843,1600.0,1,0,0,0,0.0,0.1070480153168965,1,medium
414,0.013866482,48,0,0.250590087,5083.0,13,0,2,0,0.0,0.0075905823869293,0,low
415,0.024399436,59,0,0.234614843,7100.0,11,0,1,0,1.0,0.008173285338933,0,low
416,0.038845447,63,0,0.258164852,4500.0,6,2,1,0,0.0,0.1254951365449102,1,medium
417,0.963394343,45,0,120.0,,3,0,0,0,1.0,0.1307377847081184,1,medium
418,0.482129468,41,0,409.0,,3,0,0,0,2.0,0.0458780124696189,0,low
419,0.045237213,73,0,0.177278402,800.0,12,0,0,0,0.0,0.0094315646326036,0,low
420,0.028394321,28,0,0.098980204,5000.0,9,0,0,0,0.0,0.0138387774248452,0,low
421,0.042285139,75,0,0.317841079,2000.0,11,0,0,0,0.0,0.0103865158598371,0,low
422,0.17819109,59,0,1368.0,,3,0,1,0,0.0,0.0066383663082396,0,low
423,0.403091057,35,0,0.211175866,5833.0,6,0,0,0,3.0,0.0291007358474861,0,low
424,0.0,78,0,0.0,0.0,1,0,0,0,0.0,0.0040809424189202,0,low
425,0.023844931,62,0,0.001856878,7000.0,2,0,0,0,0.0,0.0047492852425624,0,low
426,0.087456985,83,0,0.024469637,8908.0,11,0,0,0,0.0,0.0079607275889623,0,low
427,0.002003451,80,0,6345.0,,17,0,6,0,0.0,0.0139521940857973,0,low
428,0.233721395,54,0,0.256813059,14640.0,11,0,2,0,0.0,0.0141994073681199,0,low
429,0.9999999,39,0,0.019486545,3232.0,2,0,0,0,0.0,0.102811909986786,1,medium
430,0.040983296,55,0,0.065261926,3416.0,3,0,0,0,0.0,0.0068596207533155,0,low
431,0.923907609,46,2,0.369977499,3110.0,4,0,0,0,4.0,0.3084352847768059,1,medium
432,0.032873018,66,0,2006.0,,12,0,1,0,0.0,0.005769917546391,0,low
433,0.015796841,44,0,0.342496285,2691.0,7,0,1,0,1.0,0.0127677100756551,0,low
434,0.059087576,47,0,78.0,,9,0,0,0,0.0,0.0109239888089273,0,low
435,0.316561146,50,0,0.006037001,5134.0,4,0,0,0,0.0,0.0442471892068224,0,low
436,0.357326139,37,0,0.34688549,8042.0,12,0,1,0,2.0,0.0313941324775371,0,low
437,0.648725212,27,0,0.298294328,2520.0,5,0,0,0,0.0,0.0603940921880175,0,low
438,0.9999999,28,0,0.133041849,1600.0,4,0,0,0,1.0,0.1257940583517629,1,medium
439,0.016384128,56,0,0.137532355,11589.0,13,0,1,0,1.0,0.006967537819485,0,low
440,0.306127195,28,0,0.020794455,3750.0,6,0,0,0,1.0,0.0330586361739862,0,low
441,0.004849758,49,0,3851.0,,6,0,3,0,0.0,0.0081687094942916,0,low
442,0.441839974,42,0,0.259337033,6666.0,9,0,1,0,3.0,0.0315435693871515,0,low
443,0.095967356,47,0,1.176373019,5425.0,6,0,4,0,2.0,0.0501671330505676,0,low
444,0.029053337,76,0,0.052416867,50250.0,9,0,2,0,0.0,0.0067342351806567,0,low
445,0.095516179,46,1,0.458610099,14000.0,10,0,2,0,5.0,0.054944784126199,0,low
446,0.447234545,39,2,1.265346931,5000.0,29,0,3,0,2.0,0.3832490099118152,1,medium
447,0.005419427,78,0,0.005851375,3417.0,14,0,0,0,0.0,0.0133089977041716,0,low
448,0.9999999,22,0,0.0,2450.0,1,0,0,0,1.0,0.0827277262435201,0,low
449,0.23424755,48,0,1.067055394,2400.0,13,0,3,0,3.0,0.0352924679763973,0,low
450,0.007633037,72,0,0.194967017,4092.0,13,0,1,0,0.0,0.0042857026616008,0,low
451,0.3896668,58,0,0.280625033,18750.0,11,0,4,0,4.0,0.0169900679096282,0,low
452,0.065682239,62,0,1053.0,,6,0,1,0,0.0,0.0046307204138802,0,low
453,0.696422118,27,0,0.426912929,1894.0,10,0,0,0,0.0,0.1465087315987751,1,medium
454,0.003659008,36,0,4078.0,,4,0,2,0,,0.0065350807386586,0,low
455,0.608272088,46,0,1588.0,,10,0,0,0,2.0,0.0526289801335929,0,low
456,0.0,38,0,0.61040856,6167.0,10,0,2,0,1.0,0.0278915268968461,0,low
457,0.9999999,52,0,2252.0,,5,0,1,0,0.0,0.0614699655845467,0,low
458,0.0,43,0,1107.0,,2,0,1,0,0.0,0.0091738923116112,0,low
459,0.9999999,50,0,0.51144792,3100.0,6,0,1,0,1.0,0.1018564104266809,1,medium
460,0.005601218,52,0,1.665615142,950.0,7,0,1,0,0.0,0.007762073947086,0,low
461,0.073411053,42,0,0.396747253,11374.0,9,0,2,0,3.0,0.0227556208352382,0,low
462,0.579003209,37,0,0.614461538,3249.0,6,0,1,0,1.0,0.0587755401846187,0,low
463,0.10222985,61,0,0.346633416,3608.0,12,0,1,0,0.0,0.0149337895033569,0,low
464,0.862266351,38,0,0.213139343,6666.0,7,0,0,0,0.0,0.0515285950634556,0,low
465,0.393774078,53,0,0.507982583,6200.0,14,0,3,0,1.0,0.0345639378255951,0,low
466,0.012484092,62,0,0.154605674,8000.0,2,0,1,0,0.0,0.0042968098146022,0,low
467,0.089254186,60,0,0.247566991,7500.0,14,0,2,0,0.0,0.0124556336669301,0,low
468,0.021088992,35,0,0.474540123,3750.0,8,0,1,0,1.0,0.0132148783069952,0,low
469,0.109847113,75,0,0.184337349,2489.0,6,0,0,0,0.0,0.0062158090469806,0,low
470,0.93838682,44,2,0.10499475,6666.0,6,0,0,0,1.0,0.2025041926730366,1,medium
471,0.003043346,81,0,2.0,,2,0,0,0,0.0,0.0026654396737218,0,low
472,0.066743551,55,0,0.23009276,8300.0,11,0,2,0,1.0,0.0094727239493711,0,low
473,1.03398867,64,4,0.169737678,11016.0,6,0,1,0,1.0,0.1267220009871086,1,medium
474,0.542554782,45,0,3086.0,,9,0,1,0,4.0,0.0398337639625435,0,low
475,0.0,33,0,169.0,,8,0,0,0,0.0,0.0141983305676821,0,low
476,0.138037679,75,0,0.099337748,1660.0,8,0,0,0,0.0,0.0090848816261662,0,low
477,0.0,62,0,848.0,,4,0,1,0,0.0,0.0056003806588247,0,low
478,0.172644072,61,0,0.363907426,7042.0,9,0,2,0,1.0,0.0118717448780681,0,low
479,0.153920225,72,1,0.127110605,21083.0,9,0,2,0,1.0,0.0363712768726366,0,low
480,0.232038398,73,0,0.104801404,6268.0,3,0,0,0,0.0,0.0150532339146865,0,low
481,0.493982114,56,0,1.618966496,1760.0,10,0,3,0,0.0,0.064913217932299,0,low
482,0.0,96,0,0.0,3500.0,3,0,0,0,0.0,0.0042062640892737,0,low
483,0.89693404,68,0,0.471449186,4850.0,7,0,0,0,1.0,0.0244166070860128,0,low
484,0.594108305,45,0,2931.0,,9,0,1,0,0.0,0.0460214868433604,0,low
485,0.004499934,69,0,8.0,,3,0,0,0,0.0,0.0020694770551551,0,low
486,0.674188704,43,2,0.632040884,9000.0,20,0,1,0,2.0,0.2969125872715994,1,medium
487,0.9999999,83,0,4.0,,3,0,0,0,0.0,0.0258466415911814,0,low
488,0.572499279,53,0,0.708902134,5200.0,13,0,1,0,0.0,0.059919594329675,0,low
489,0.002618143,52,0,43.0,,41,1,0,0,0.0,0.1632271398060662,1,medium
490,0.9999999,87,0,2.0,,1,0,0,0,0.0,0.0303392885678641,0,low
491,0.029121781,63,0,0.135395836,8500.0,17,0,1,0,0.0,0.0111234729773841,0,low
492,0.091459519,47,0,0.638920135,5333.0,15,0,2,0,1.0,0.0230852655663645,0,low
493,0.900398406,53,0,0.11105318,5753.0,4,1,0,1,0.0,0.5200328957020507,1,high
494,0.056248835,51,0,5181.0,,13,0,1,0,0.0,0.0105011481874379,0,low
495,0.300733263,61,2,107.0,,2,0,0,1,0.0,0.2282320169081838,1,medium
496,0.0,56,0,0.041958042,1000.0,1,0,0,0,0.0,0.015904226928938,0,low
497,0.269102751,59,0,1848.0,,14,0,2,0,0.0,0.012489231756931,0,low
498,0.028076288,40,0,0.018490755,2000.0,4,0,0,0,0.0,0.0077530269419065,0,low
499,0.372318745,37,1,0.502317369,4530.0,9,0,1,0,3.0,0.0711336322268386,0,low
500,0.0,55,0,3061.0,,8,0,1,0,0.0,0.0129128297655079,0,low
501,0.023436035,38,0,0.533439209,5666.0,4,0,2,0,2.0,0.0128030124485852,0,low
502,0.079215686,49,0,0.30562579,6327.0,7,0,1,0,1.0,0.0091147736941443,0,low
503,0.34241908,37,0,0.433126182,3700.0,5,0,0,0,0.0,0.0216231944355026,0,low
504,0.032747834,47,0,0.262549393,6832.0,14,0,3,0,1.0,0.0072242362274399,0,low
505,0.004407103,56,0,0.235095137,9459.0,7,0,2,0,2.0,0.0055512135983555,0,low
506,0.366541162,62,0,0.691494982,13250.0,24,0,5,1,3.0,0.1048051786877674,1,medium
507,0.497443841,54,0,5512.0,,18,0,3,0,0.0,0.0385168347947868,0,low
508,0.008350291,68,0,0.035288928,6800.0,6,0,0,0,0.0,0.0032451295127267,0,low
509,0.058827662,63,0,0.22971707,5336.0,4,0,1,0,0.0,0.0058804265223894,0,low
510,0.117068778,57,0,0.327581485,3650.0,7,0,1,0,1.0,0.0118055018799625,0,low
511,0.0,41,0,0.256862745,6119.0,11,0,1,0,0.0,0.011393248427471,0,low
512,0.781158796,49,2,0.262543018,22083.0,11,0,2,1,3.0,0.1832075408801537,1,medium
513,0.728660678,50,0,0.144571295,8583.0,8,0,0,0,0.0,0.0342301629677752,0,low
514,0.424578771,52,0,0.296450601,18481.0,6,0,1,0,2.0,0.0295210679126845,0,low
515,0.141597019,46,0,0.507282153,4050.0,5,0,1,0,0.0,0.0161327686108405,0,low
516,0.525636993,36,2,0.597005742,4875.0,15,0,4,0,0.0,0.3272805044419004,1,medium
517,0.064278073,64,0,0.237219803,6200.0,11,0,2,0,1.0,0.0098943038148461,0,low
518,0.195737265,66,0,0.302774311,10416.0,10,0,3,0,0.0,0.0087694913137395,0,low
519,0.092686829,60,0,0.217866982,12704.0,6,0,1,0,2.0,0.00363811370587,0,low
520,0.108717389,39,0,0.062993001,9000.0,6,0,0,0,0.0,0.0134643732962594,0,low
521,0.00038684,62,0,0.068707285,13753.0,7,0,2,0,1.0,0.0047247979153377,0,low
522,0.150772126,61,0,1731.0,,11,0,1,0,1.0,0.0061078623183155,0,low
523,0.751477994,41,0,0.818950931,6500.0,6,0,2,0,2.0,0.0952768914329853,0,low
524,0.023710868,62,1,764.0,,18,0,0,0,0.0,0.0334517936201092,0,low
525,0.680207151,52,0,0.484224682,9666.0,14,0,1,0,1.0,0.0472608287709663,0,low
526,0.962866109,28,1,0.584975721,3500.0,8,0,1,2,1.0,0.3973537980737196,1,medium
527,0.845093155,37,0,0.517303533,2773.0,11,0,0,0,0.0,0.1341962485855969,1,medium
528,0.02602187,54,0,0.268248341,11000.0,9,0,1,0,5.0,0.0070215625289992,0,low
529,0.576360858,80,0,0.328237084,13800.0,10,1,3,0,0.0,0.1833572905550187,1,medium
530,0.0,42,0,0.022687609,4583.0,4,0,0,0,2.0,0.0136402154165293,0,low
531,0.0,60,0,0.232606438,6740.0,5,0,1,0,0.0,0.0073509654595142,0,low
532,0.022893755,88,0,0.005665722,6000.0,3,0,0,0,0.0,0.0038721545534994,0,low
533,0.006408613,48,0,0.310137972,3333.0,7,0,0,0,1.0,0.0078258225730895,0,low
534,0.027845297,89,0,1763.0,,3,0,1,0,0.0,0.0033460003938017,0,low
535,0.0,40,0,0.231076892,10000.0,6,0,1,0,1.0,0.0102859801464068,0,low
536,0.004645061,60,0,1374.0,,7,0,1,0,0.0,0.0035318126757764,0,low
537,0.070795443,70,0,0.261801888,6248.0,27,0,1,0,1.0,0.0198090128199572,0,low
538,0.450473052,47,0,0.634433639,7300.0,15,0,3,0,3.0,0.0467798982151278,0,low
539,0.336607736,57,0,0.329766984,15234.0,13,0,2,0,0.0,0.0194492984721425,0,low
540,0.0,67,0,0.204708006,14400.0,8,0,2,0,0.0,0.0078690367631,0,low
541,0.090537412,57,0,0.027486257,2000.0,9,0,0,0,2.0,0.0278645615659166,0,low
542,0.249346305,54,0,0.25545807,4900.0,14,0,0,0,0.0,0.0186831301001019,0,low
543,0.828997839,60,0,3030.0,,37,0,2,0,2.0,0.0314131536241562,0,low
544,0.9999999,31,0,0.088205128,2924.0,1,0,0,0,1.0,0.1502445862217632,1,medium
545,0.024181657,30,0,0.3768,4999.0,10,0,2,0,0.0,0.0204268695713907,0,low
546,0.001821033,68,0,0.106126258,15000.0,15,0,1,0,1.0,0.0084486982544601,0,low
547,0.408637874,29,0,0.000731529,4100.0,1,0,0,0,1.0,0.0212361651011269,0,low
548,0.101717886,69,0,2120.0,,8,0,1,0,2.0,0.0032520728753922,0,low
549,0.01450702,83,0,0.00385439,2334.0,4,0,0,0,0.0,0.0053263769805598,0,low
550,0.957260685,27,0,5.68081761,635.0,9,0,2,0,2.0,0.1373130646235414,1,medium
551,0.894591102,41,1,0.826071365,5576.0,17,0,1,0,0.0,0.2231592172078426,1,medium
552,0.441260693,61,1,0.265160118,26417.0,19,0,4,1,2.0,0.0995568692300021,0,low
553,0.0,48,0,0.15052768,5400.0,2,0,1,0,0.0,0.0126669471642819,0,low
554,0.056324863,53,0,0.254464807,8566.0,8,0,2,0,1.0,0.0071999044522654,0,low
555,0.174806533,70,2,8864.0,,20,0,3,0,1.0,0.0643118474352485,0,low
556,0.0,37,0,0.144435548,6244.0,6,0,0,0,4.0,0.0148128812856954,0,low
557,0.130579614,26,0,0.275724276,1000.0,2,0,0,0,0.0,0.0232978600084577,0,low
558,0.055942922,42,0,0.927051672,4605.0,7,0,2,0,0.0,0.0308000071618063,0,low
559,0.733688415,44,0,0.037808467,4416.0,1,0,0,0,3.0,0.082802858213534,0,low
560,0.374356475,64,1,0.084102102,28833.0,13,0,1,0,0.0,0.0383659885489487,0,low
561,0.000213951,72,0,0.0,,8,0,0,0,0.0,0.0027843251625676,0,low
562,0.0,46,0,0.0,14000.0,3,0,0,0,2.0,0.0119622267237853,0,low
563,0.562292623,40,1,0.397790684,8780.0,7,0,1,0,2.0,0.0736661349236653,0,low
564,0.718620809,62,0,0.556377449,5001.0,5,0,1,0,0.0,0.043094295035655,0,low
565,0.99950025,28,0,0.575212394,2000.0,3,0,1,0,0.0,0.0775151537915652,0,low
566,0.097752141,63,0,1112.0,,22,0,1,0,0.0,0.0082689349778892,0,low
567,0.109615628,64,0,0.005384239,14300.0,3,0,0,0,1.0,0.0063962138314331,0,low
568,0.272319824,64,0,0.750904063,4700.0,21,0,2,0,0.0,0.0250788257543944,0,low
569,0.562291805,44,2,0.220939819,10916.0,8,2,1,0,0.0,0.3096878464497397,1,medium
570,0.554532507,75,0,0.50667528,4643.0,18,0,2,0,0.0,0.0491007626441907,0,low
571,0.15364106,42,2,0.980862611,3500.0,6,0,2,0,1.0,0.1357968086322363,1,medium
572,0.0,39,0,0.851366363,4500.0,6,0,1,0,2.0,0.0292737569758054,0,low
573,0.090558492,44,0,0.50355927,3230.0,3,0,1,0,3.0,0.0161099366499089,0,low
574,0.126727824,41,1,0.45301079,5745.0,20,0,1,0,3.0,0.0563935193381961,0,low
575,0.726163414,52,0,4276.0,,13,0,1,0,0.0,0.0485616549695249,0,low
576,0.039807628,60,0,25.0,,4,0,0,0,0.0,0.0036961993637383,0,low
577,0.9999999,64,0,0.0,6700.0,1,0,0,0,0.0,0.0513578802860811,0,low
578,0.071939944,47,0,1277.0,,5,0,1,0,0.0,0.0080104943317994,0,low
579,0.596280744,27,1,0.067786443,5000.0,5,0,0,0,0.0,0.0914342827710139,0,low
580,0.084969373,58,0,2279.0,,8,0,2,0,0.0,0.0050419565858169,0,low
581,0.002420925,37,0,0.318585177,8000.0,5,0,1,0,0.0,0.0065705913127847,0,low
582,0.046798561,49,0,0.306744364,10467.0,21,0,2,0,0.0,0.0180522950690939,0,low
583,0.044883763,65,0,0.255074493,10000.0,10,0,1,0,1.0,0.0064520625596675,0,low
584,0.276451339,37,0,0.415551537,5529.0,5,0,1,0,1.0,0.022249149682999,0,low
585,0.427046402,38,0,0.28836132,3453.0,5,0,0,0,2.0,0.0293929722483004,0,low
586,0.051099148,67,0,0.208639568,20000.0,11,0,2,0,0.0,0.0066597027712175,0,low
587,0.009170826,62,0,2612.0,,16,0,3,0,0.0,0.0118923098859382,0,low
588,0.714747681,45,0,0.594634507,4062.0,6,0,1,0,2.0,0.0533227715137761,0,low
589,0.020521003,42,0,0.380925508,10631.0,9,0,2,0,2.0,0.0172919156328951,0,low
